"","X","EVTYPE","YEAR","DAMAGE","HEALTHIMPACT"
"32801",44992,"HAIL",1994,50000,0
"32804",44998,"HAIL",1994,500,0
"32806",45001,"HAIL",1994,5000,0
"32807",45002,"TORNADO",1995,5000,0
"32808",45005,"TORNADO",1994,5000,0
"32810",45009,"TORNADO",1993,5e+06,1
"32818",45024,"HAIL",1993,5000,0
"32819",45025,"HAIL",1993,5000,0
"32820",45027,"FLOOD",1993,5000,0
"32821",45029,"TORNADO",1993,5000,0
"32822",45042,"TORNADO",1995,5e+05,0
"32823",45043,"TORNADO",1995,5e+05,0
"32824",45044,"TORNADO",1995,50000,0
"32835",45067,"FLOOD",1993,500,0
"32837",45072,"HAIL",1993,5000,0
"32840",45079,"HAIL",1995,5000,0
"32843",45090,"TORNADO",1995,50000,0
"32859",45114,"TORNADO",1993,5000,0
"32861",45127,"TORNADO",1995,5000,0
"32864",45132,"FLOOD",1993,5e+06,0
"32866",45144,"HAIL",1994,50000,0
"32867",45145,"HAIL",1994,5000,0
"32870",45150,"HAIL",1994,50000,0
"32874",45161,"HAIL",1994,5e+05,0
"32875",45162,"HAIL",1994,5e+06,0
"32876",45163,"HAIL",1994,5e+05,0
"32877",45164,"HAIL",1994,5e+05,0
"32880",45180,"TORNADO",1994,50000,0
"32881",45181,"TORNADO",1994,5000,0
"32883",45189,"TORNADO",1995,5e+05,0
"32884",45190,"TORNADO",1993,5e+07,0
"32885",45191,"HAIL",1993,500,0
"32892",45208,"TORNADO",1995,5e+06,0
"32895",45214,"TORNADO",1993,50000,0
"32896",45215,"HAIL",1993,5000,0
"32910",45236,"TORNADO",1995,500,0
"32911",45238,"TORNADO",1995,5e+05,0
"32912",45239,"TORNADO",1995,5000,0
"32913",45240,"HAIL",1995,5000,0
"32916",45245,"TORNADO",1993,1e+06,0
"32917",45246,"HAIL",1993,5000,0
"32918",45247,"HAIL",1993,2,0
"32919",45248,"TORNADO",1993,1e+05,0
"32920",45249,"HAIL",1993,5000,0
"32921",45250,"HAIL",1993,5000,0
"32922",45251,"HAIL",1994,5000,0
"32923",45252,"HAIL",1994,5000,0
"32924",45253,"HAIL",1994,5000,0
"32925",45254,"HAIL",1994,5000,0
"32926",45255,"HAIL",1994,5000,0
"32927",45256,"HAIL",1994,5000,0
"32928",45257,"HAIL",1994,50000,0
"32929",45258,"HAIL",1994,50000,0
"32930",45259,"HAIL",1994,5e+05,0
"32931",45260,"HAIL",1994,5e+05,0
"32932",45261,"HAIL",1994,5000,0
"32933",45262,"HAIL",1994,5000,0
"32934",45265,"HAIL",1995,20000,0
"32935",45266,"HAIL",1995,50000,0
"32942",45297,"HAIL",1995,50000,0
"32944",45301,"HAIL",1995,50000,0
"32945",45304,"HAIL",1995,3000,0
"32946",45306,"TORNADO",1995,1500,0
"32947",45308,"TORNADO",1993,5e+05,107
"32948",45313,"TORNADO",1995,5e+05,0
"32950",45327,"HAIL",1994,5000,0
"32961",45350,"TORNADO",1995,50000,0
"32962",45352,"FLOOD",1995,500,0
"32963",45353,"TORNADO",1994,500,0
"32964",45354,"FLOOD",1995,5e+06,0
"32965",45355,"HAIL",1995,5e+07,0
"32966",45356,"FLOOD",1993,50000,0
"32967",45357,"FLOOD",1993,5e+05,0
"32968",45359,"TORNADO",1995,20000,0
"32969",45361,"TORNADO",1994,500,0
"32970",45362,"FLOOD",1993,5e+05,0
"32971",45363,"FLOOD",1993,50000,0
"32972",45364,"FLOOD",1993,5e+06,0
"32975",45378,"FLOOD",1995,5e+05,0
"32976",45379,"FLOOD",1995,0,6
"32977",45380,"FLOOD",1993,50000,0
"32982",45413,"DROUGHT",1995,18005000,0
"32985",45418,"TORNADO",1993,50000,0
"33005",45522,"HAIL",1993,50,0
"33009",45531,"TORNADO",1994,5e+05,0
"33012",45537,"FLOOD",1994,5e+05,0
"33014",45549,"FLOOD",1993,5e+05,0
"33015",45550,"TORNADO",1993,5e+06,0
"33016",45552,"TORNADO",1994,50000,0
"33018",45566,"HAIL",1994,550000,0
"33019",45567,"TORNADO",1994,5e+05,0
"33030",45612,"TORNADO",1994,5e+06,11
"33031",45614,"TORNADO",1994,5e+05,0
"33034",45619,"FLOOD",1993,5000,0
"33038",45642,"TORNADO",1994,50000,0
"33041",45647,"TORNADO",1994,5e+05,0
"33045",45655,"TORNADO",1993,5000,0
"33047",45658,"TORNADO",1994,5e+05,1
"33048",45665,"HAIL",1994,5e+05,0
"33051",45683,"TORNADO",1993,5e+06,0
"33056",45718,"TORNADO",1994,50000,0
"33057",45719,"TORNADO",1994,5e+05,2
"33062",45731,"FLOOD",1993,500,0
"33071",45780,"TORNADO",1995,0,1
"33074",45789,"HAIL",1995,5000,0
"33080",45801,"TORNADO",1993,5e+05,0
"33083",45804,"FLOOD",1994,75000,0
"33084",45805,"HAIL",1995,3000,0
"33087",45813,"TORNADO",1994,50000,0
"33090",45836,"HAIL",1995,30000,0
"33092",45839,"TORNADO",1994,5e+07,28
"33105",45922,"HAIL",1995,4000,0
"33106",45928,"TORNADO",1993,50000,0
"33108",45936,"HAIL",1994,5000,0
"33111",45945,"TORNADO",1994,5000,0
"33117",45958,"TORNADO",1995,1500000,0
"33118",45959,"HAIL",1995,5000,0
"33119",45963,"TORNADO",1994,50000,0
"33121",45965,"TORNADO",1994,5e+05,0
"33122",45970,"TORNADO",1995,1000,0
"33125",45980,"TORNADO",1994,1e+07,0
"33133",46034,"TORNADO",1994,5e+05,0
"33144",46086,"TORNADO",1994,50000,0
"33156",46107,"TORNADO",1994,5e+05,1
"33161",46119,"HAIL",1995,2000,0
"33162",46123,"HAIL",1995,50000,0
"33163",46125,"HAIL",1995,5000,0
"33166",46129,"TORNADO",1995,460000,1
"33168",46134,"TORNADO",1993,5e+05,0
"33169",46135,"TORNADO",1993,5000,0
"33174",46145,"FLOOD",1995,250000,0
"33175",46147,"TORNADO",1994,50000,1
"33178",46155,"HAIL",1995,3000,0
"33185",46171,"TORNADO",1995,5e+05,0
"33186",46175,"TORNADO",1995,60000,1
"33190",46184,"HAIL",1995,60000,0
"33191",46185,"HAIL",1995,1000,0
"33192",46186,"TORNADO",1995,3000,0
"33193",46189,"TORNADO",1994,500,0
"33194",46194,"TORNADO",1995,4e+05,0
"33197",46209,"FLOOD",1995,25000,0
"33201",46217,"HAIL",1994,5e+05,0
"33202",46219,"HAIL",1994,5e+05,0
"33203",46220,"HAIL",1994,50000,0
"33204",46221,"TORNADO",1994,5e+05,0
"33205",46222,"TORNADO",1994,5e+05,0
"33208",46226,"TORNADO",1995,70000,0
"33209",46228,"FLOOD",1995,25000,1
"33210",46230,"TORNADO",1994,5e+06,5
"33211",46231,"TORNADO",1995,5000,0
"33216",46240,"HAIL",1995,1000,0
"33217",46241,"TORNADO",1995,20000,0
"33218",46245,"TORNADO",1994,5000,0
"33221",46263,"TORNADO",1995,1000,0
"33222",46264,"TORNADO",1995,2e+05,0
"33224",46277,"TORNADO",1995,1000,0
"33226",46281,"HAIL",1995,410000,0
"33227",46283,"TORNADO",1993,50050,0
"33228",46285,"TORNADO",1995,1e+05,0
"33229",46286,"HAIL",1995,1000,0
"33230",46287,"HAIL",1995,1000,0
"33233",46292,"HAIL",1994,50000,0
"33234",46293,"TORNADO",1994,5e+05,11
"33239",46303,"TORNADO",1995,2e+05,4
"33241",46310,"HAIL",1995,5000,0
"33243",46315,"TORNADO",1995,40000,1
"33244",46316,"TORNADO",1995,20000,0
"33246",46320,"HAIL",1993,50000,0
"33247",46324,"TORNADO",1994,5000,0
"33250",46331,"HAIL",1994,5e+05,0
"33252",46334,"HAIL",1994,0,1
"33254",46337,"FLOOD",1994,5500000,0
"33255",46338,"HAIL",1994,50000,0
"33259",46348,"DROUGHT",1995,2e+07,0
"33262",46359,"FLOOD",1995,5e+05,0
"33263",46360,"TORNADO",1995,75000,0
"33264",46362,"TORNADO",1994,5000,0
"33265",46364,"TORNADO",1993,5e+06,0
"33266",46365,"TORNADO",1994,50000,0
"33267",46369,"TORNADO",1995,125000,0
"33269",46372,"FLOOD",1995,25000,0
"33270",46373,"FLOOD",1995,1500000,0
"33271",46374,"TORNADO",1995,25000,0
"33272",46375,"TORNADO",1995,25000,0
"33275",46385,"HAIL",1994,5000,0
"33280",46406,"HAIL",1995,7000,0
"33281",46407,"HAIL",1995,5000,0
"33288",46422,"HAIL",1995,5000,0
"33289",46425,"TORNADO",1993,5e+05,0
"33291",46436,"FLOOD",1995,2e+06,0
"33292",46440,"HAIL",1995,10000,0
"33293",46441,"HAIL",1995,30000,0
"33294",46444,"TORNADO",1993,5e+06,2
"33295",46447,"TORNADO",1994,0,4
"33296",46448,"TORNADO",1994,5e+07,40
"33297",46450,"TORNADO",1995,50000,0
"33298",46451,"HAIL",1995,2000,0
"33299",46452,"HAIL",1995,2000,0
"33300",46453,"HAIL",1995,1000,0
"33304",46469,"TORNADO",1995,1e+05,0
"33305",46471,"TORNADO",1995,8e+05,1
"33308",46482,"TORNADO",1995,1000,0
"33310",46486,"TORNADO",1993,500,0
"33311",46487,"TORNADO",1993,50000,0
"33312",46488,"TORNADO",1994,1e+07,12
"33313",46491,"TORNADO",1994,5e+05,1
"33314",46493,"FLOOD",1994,5e+05,0
"33315",46495,"TORNADO",1995,5000,0
"33316",46500,"HAIL",1993,5000,0
"33317",46502,"HAIL",1995,6000,0
"33318",46514,"HAIL",1993,10000,0
"33319",46516,"HAIL",1993,50050,0
"33322",46527,"HAIL",1994,1e+05,0
"33323",46528,"HAIL",1994,5000,0
"33327",46545,"FLOOD",1995,50000,0
"33328",46546,"HAIL",1995,1000,0
"33329",46547,"HAIL",1995,100,0
"33330",46551,"HAIL",1995,100,0
"33331",46552,"HAIL",1995,100,0
"33332",46554,"HAIL",1995,50000,0
"33333",46556,"HAIL",1995,100,0
"33334",46564,"HAIL",1995,100,0
"33335",46575,"TORNADO",1995,2e+05,3
"33336",46576,"HAIL",1993,5e+05,0
"33337",46581,"TORNADO",1994,5e+05,0
"33338",46582,"FLOOD",1994,5500000,0
"33339",46583,"HAIL",1994,50000,0
"33340",46588,"TORNADO",1995,5000,0
"33341",46591,"FLOOD",1995,25000,0
"33343",46595,"TORNADO",1995,1e+07,0
"33344",46596,"HAIL",1995,2000,0
"33345",46597,"HAIL",1995,10000,0
"33346",46602,"HAIL",1995,10000,0
"33347",46603,"HAIL",1993,50000,0
"33350",46619,"FLOOD",1993,5e+05,0
"33353",46624,"TORNADO",1994,5e+05,0
"33354",46625,"TORNADO",1994,5e+05,4
"33356",46628,"HAIL",1994,5000,0
"33359",46636,"HAIL",1994,500,0
"33360",46638,"TORNADO",1994,4000,0
"33363",46653,"FLOOD",1995,2e+06,0
"33365",46655,"TORNADO",1993,5000,0
"33366",46660,"HAIL",1995,7000,0
"33368",46666,"TORNADO",1993,5e+06,2
"33369",46669,"HAIL",1994,50000,0
"33370",46672,"TORNADO",1994,5e+05,1
"33371",46673,"TORNADO",1994,5e+05,0
"33372",46674,"TORNADO",1994,5e+05,0
"33374",46681,"TORNADO",1995,30000,0
"33375",46682,"TORNADO",1995,350000,11
"33376",46683,"TORNADO",1995,150000,1
"33378",46690,"TORNADO",1994,5e+05,1
"33379",46694,"TORNADO",1995,50000,0
"33380",46696,"HAIL",1995,5000,0
"33383",46704,"HAIL",1994,1e+05,0
"33386",46709,"HAIL",1993,1000,0
"33388",46711,"HAIL",1994,550000,0
"33390",46717,"HAIL",1993,1000,0
"33391",46718,"HAIL",1993,55000,0
"33392",46720,"HAIL",1993,550,0
"33398",46729,"TORNADO",1993,100,0
"33399",46730,"TORNADO",1993,500,0
"33400",46734,"HAIL",1994,5000,0
"33401",46736,"HAIL",1993,50000,0
"33402",46737,"HAIL",1994,1e+06,0
"33403",46738,"HAIL",1994,9e+05,0
"33404",46739,"HAIL",1994,550000,0
"33405",46742,"HAIL",1995,5000,0
"33407",46745,"HAIL",1995,5000,0
"33410",46754,"HAIL",1994,1e+05,0
"33411",46757,"TORNADO",1993,500,0
"33412",46758,"HAIL",1993,500,0
"33413",46759,"HAIL",1993,500,0
"33414",46760,"TORNADO",1993,100,0
"33415",46761,"TORNADO",1994,5000,0
"33417",46764,"HAIL",1994,500,0
"33418",46766,"HAIL",1994,550000,0
"33420",46771,"TORNADO",1994,50000,0
"33421",46775,"HAIL",1993,500,0
"33423",46778,"HAIL",1994,50000,0
"33424",46779,"HAIL",1994,50000,0
"33425",46781,"HAIL",1994,550000,0
"33426",46784,"FLOOD",1993,50000,0
"33427",46786,"HAIL",1994,1e+05,0
"33428",46787,"TORNADO",1994,55000,0
"33429",46789,"HAIL",1995,3030000,0
"33431",46791,"HAIL",1993,55000,0
"33432",46792,"HAIL",1994,5500000,0
"33433",46793,"HAIL",1994,5500000,1
"33434",46799,"HAIL",1994,500,0
"33436",46802,"HAIL",1994,50000,0
"33438",46808,"TORNADO",1993,50000,0
"33439",46809,"TORNADO",1993,5e+05,0
"33441",46811,"TORNADO",1994,5000,0
"33442",46813,"HAIL",1994,5000,0
"33443",46816,"HAIL",1994,1e+06,0
"33444",46818,"HAIL",1995,1050000,0
"33446",46826,"HAIL",1993,500,0
"33448",46830,"TORNADO",1993,5e+05,1
"33449",46831,"HAIL",1993,500,0
"33450",46832,"HAIL",1993,5000,0
"33451",46833,"TORNADO",1993,5000,0
"33452",46835,"HAIL",1995,50000,0
"33453",46839,"HAIL",1994,5000,0
"33454",46840,"TORNADO",1993,5e+05,0
"33455",46841,"TORNADO",1993,5e+06,0
"33456",46842,"HAIL",1995,2300000,0
"33457",46843,"HAIL",1994,550000,0
"33458",46844,"HAIL",1993,1000,0
"33459",46846,"HAIL",1993,5500,0
"33462",46849,"HAIL",1994,50000,0
"33463",46852,"HAIL",1994,55000,0
"33464",46855,"HAIL",1994,550000,0
"33465",46857,"HAIL",1995,70000,0
"33466",46858,"TORNADO",1993,5e+05,0
"33467",46859,"HAIL",1993,5e+05,0
"33468",46862,"HAIL",1993,5005000,0
"33469",46863,"HAIL",1993,1000,0
"33471",46866,"HAIL",1995,1100000,0
"33473",46872,"TORNADO",1993,5e+05,0
"33474",46875,"HAIL",1993,50,0
"33475",46876,"HAIL",1993,550,0
"33476",46877,"HAIL",1993,50,0
"33477",46878,"HAIL",1993,500,0
"33478",46879,"HAIL",1993,10000,0
"33480",46883,"HAIL",1994,5000,0
"33481",46886,"HAIL",1994,5000,0
"33482",46887,"TORNADO",1994,5000,0
"33485",46890,"HAIL",1994,6000,0
"33487",46893,"HAIL",1995,10000,0
"33488",46894,"TORNADO",1993,50000,3
"33489",46898,"TORNADO",1995,25000,0
"33490",46899,"HAIL",1995,2000,0
"33491",46900,"HAIL",1995,5000,0
"33492",46901,"HAIL",1994,5000,0
"33493",46903,"HAIL",1994,50000,0
"33494",46905,"HAIL",1994,550000,0
"33495",46906,"TORNADO",1994,1000,0
"33496",46907,"TORNADO",1994,2e+05,0
"33497",46908,"HAIL",1993,55000,0
"33498",46909,"HAIL",1994,50000,0
"33499",46918,"FLOOD",1995,6e+05,0
"33500",46924,"FLOOD",1993,5e+05,2
"33502",46930,"FLOOD",1995,70000,0
"33503",46937,"FLOOD",1993,5e+06,0
"33504",46939,"FLOOD",1995,4e+06,0
"33505",46944,"HAIL",1994,2000,0
"33506",46945,"TORNADO",1994,5000,0
"33507",46948,"FLOOD",1995,1500000,0
"33508",46952,"TORNADO",1994,5e+05,0
"33509",46954,"TORNADO",1994,5000,0
"33510",46969,"HAIL",1994,5000,0
"33511",46970,"HAIL",1994,5000,0
"33515",46990,"HAIL",1995,5000,0
"33516",46991,"HAIL",1995,4e+05,0
"33517",46994,"HAIL",1993,500,0
"33518",46997,"HAIL",1994,505000,0
"33519",46998,"TORNADO",1994,55000,1
"33520",47001,"HAIL",1993,5e+06,0
"33521",47004,"FLOOD",1995,50000,0
"33522",47005,"HAIL",1993,50,0
"33523",47006,"HAIL",1993,50,0
"33524",47012,"HAIL",1993,500,0
"33525",47016,"HAIL",1995,100,0
"33526",47017,"HAIL",1995,100,0
"33527",47019,"HAIL",1995,1000,0
"33528",47020,"HAIL",1995,1000,0
"33529",47024,"HAIL",1995,5e+05,9
"33532",47035,"HAIL",1995,5000,0
"33533",47036,"TORNADO",1995,2e+05,1
"33536",47050,"TORNADO",1994,5000,0
"33537",47053,"HAIL",1995,100,0
"33538",47056,"HAIL",1995,100,0
"33539",47058,"HAIL",1993,50,0
"33542",47066,"HAIL",1994,50,0
"33544",47072,"HAIL",1995,200,0
"33546",47082,"HAIL",1995,100,0
"33547",47085,"TORNADO",1993,5e+05,0
"33548",47086,"HAIL",1993,50,0
"33549",47090,"HAIL",1994,50,0
"33550",47092,"HAIL",1994,50,0
"33551",47097,"HAIL",1995,100,0
"33552",47099,"HAIL",1995,500,0
"33553",47102,"HAIL",1995,1000,0
"33554",47121,"HAIL",1994,50,0
"33555",47122,"HAIL",1995,500,0
"33556",47123,"HAIL",1995,500,0
"33557",47126,"HAIL",1995,1000,0
"33558",47128,"HAIL",1995,100,0
"33559",47133,"HAIL",1995,50,0
"33560",47134,"HAIL",1995,100,0
"33563",47142,"TORNADO",1995,5000,0
"33564",47147,"HAIL",1994,50,0
"33565",47149,"HAIL",1995,100,0
"33566",47150,"HAIL",1995,500,0
"33567",47151,"TORNADO",1995,5000,0
"33568",47152,"HAIL",1995,5000,0
"33569",47153,"HAIL",1995,5000,0
"33571",47160,"HAIL",1995,100,0
"33572",47161,"HAIL",1995,100,0
"33573",47178,"HAIL",1993,50,0
"33574",47184,"TORNADO",1994,1e+05,0
"33575",47187,"HAIL",1995,5000,0
"33576",47194,"HAIL",1995,100,0
"33577",47198,"TORNADO",1993,5e+05,0
"33580",47204,"TORNADO",1995,2e+06,20
"33581",47205,"HAIL",1995,100,0
"33582",47207,"HAIL",1995,100,0
"33583",47211,"HAIL",1993,50,0
"33585",47220,"HAIL",1994,50,0
"33586",47222,"HAIL",1994,500,0
"33587",47230,"HAIL",1995,100,0
"33589",47244,"HAIL",1995,500,0
"33590",47247,"HAIL",1995,100,0
"33591",47253,"HAIL",1995,1500000,0
"33592",47255,"TORNADO",1995,5000,0
"33593",47260,"HAIL",1995,200,0
"33594",47262,"HAIL",1995,5000,0
"33595",47263,"TORNADO",1995,50000,0
"33596",47265,"HAIL",1995,5000,0
"33599",47280,"HAIL",1995,500,0
"33601",47293,"HAIL",1994,50,0
"33602",47294,"HAIL",1994,500,0
"33603",47295,"TORNADO",1994,5000,0
"33604",47298,"TORNADO",1994,5000,0
"33605",47299,"TORNADO",1994,500,0
"33606",47300,"TORNADO",1994,500,0
"33607",47304,"HAIL",1995,100,0
"33608",47306,"TORNADO",1995,2000,0
"33609",47308,"HAIL",1995,100,0
"33610",47309,"HAIL",1995,100,0
"33611",47311,"HAIL",1995,100,0
"33612",47312,"HAIL",1995,1000,0
"33614",47317,"TORNADO",1993,5000,0
"33615",47319,"HAIL",1995,1000,0
"33616",47321,"HAIL",1995,100,0
"33617",47333,"TORNADO",1994,50000,0
"33619",47336,"TORNADO",1995,1e+05,0
"33622",47345,"TORNADO",1994,5e+05,0
"33623",47346,"HAIL",1994,50,0
"33624",47348,"HAIL",1995,100,0
"33625",47350,"HAIL",1995,55000,0
"33626",47351,"TORNADO",1995,20000,0
"33628",47354,"HAIL",1995,2000,0
"33629",47355,"HAIL",1995,2000,0
"33631",47357,"HAIL",1993,50,0
"33632",47362,"HAIL",1994,50,0
"33633",47366,"TORNADO",1995,0,1
"33634",47367,"HAIL",1995,100,0
"33635",47385,"HAIL",1995,100,0
"33636",47391,"HAIL",1995,100,0
"33637",47395,"TORNADO",1994,5e+05,6
"33638",47401,"HAIL",1995,100,0
"33640",47415,"HAIL",1994,50,0
"33642",47423,"HAIL",1995,50,0
"33643",47425,"TORNADO",1995,1e+05,0
"33644",47427,"HAIL",1995,5000,0
"33645",47428,"HAIL",1995,5000,0
"33646",47429,"HAIL",1995,100,0
"33647",47430,"FLOOD",1995,20000,0
"33648",47431,"TORNADO",1994,5e+06,8
"33650",47438,"TORNADO",1993,5000,0
"33651",47440,"HAIL",1994,50,0
"33652",47441,"HAIL",1994,50,0
"33653",47442,"HAIL",1994,50,0
"33654",47452,"HAIL",1995,500,0
"33655",47458,"HAIL",1993,500,0
"33656",47459,"HAIL",1993,50,0
"33657",47462,"HAIL",1994,5e+05,0
"33658",47464,"HAIL",1995,200,0
"33661",47482,"TORNADO",1993,5e+06,12
"33662",47486,"HAIL",1993,5e+06,0
"33663",47489,"TORNADO",1994,500,0
"33664",47490,"HAIL",1995,500,0
"33665",47492,"HAIL",1995,100,0
"33666",47493,"HAIL",1995,100,0
"33667",47494,"HAIL",1995,100,0
"33668",47495,"HAIL",1995,100,0
"33669",47497,"HAIL",1995,500,0
"33670",47508,"HAIL",1995,100,0
"33671",47510,"HAIL",1995,500,0
"33672",47522,"HAIL",1994,50,0
"33673",47523,"TORNADO",1994,5000,0
"33674",47525,"HAIL",1995,5000,0
"33675",47527,"HAIL",1995,100,0
"33676",47528,"HAIL",1993,5000,0
"33677",47531,"HAIL",1994,500,0
"33678",47532,"HAIL",1994,50,0
"33679",47533,"HAIL",1994,50,0
"33680",47534,"HAIL",1994,500,0
"33681",47536,"TORNADO",1995,80000,0
"33682",47537,"HAIL",1995,5000,0
"33683",47538,"TORNADO",1995,2000,0
"33685",47545,"HAIL",1994,500,0
"33686",47548,"HAIL",1995,5000,0
"33687",47549,"HAIL",1995,5000,0
"33688",47550,"HAIL",1995,100,0
"33690",47554,"HAIL",1995,100,0
"33691",47557,"HAIL",1993,50,0
"33693",47561,"HAIL",1994,50,0
"33695",47569,"HAIL",1995,100,0
"33696",47570,"HAIL",1995,100,0
"33697",47577,"HAIL",1994,50,0
"33698",47578,"HAIL",1995,100,0
"33699",47579,"HAIL",1995,1000,0
"33700",47583,"HAIL",1995,200,0
"33701",47584,"HAIL",1995,100,0
"33703",47591,"HAIL",1995,1000,0
"33704",47599,"HAIL",1995,1000,0
"33705",47601,"TORNADO",1993,5e+06,3
"33706",47602,"HAIL",1993,50,0
"33707",47603,"HAIL",1993,50,0
"33708",47613,"HAIL",1995,5000,0
"33709",47615,"HAIL",1995,1000,0
"33710",47621,"HAIL",1995,5000,0
"33711",47625,"HAIL",1995,100,0
"33712",47626,"HAIL",1995,100,0
"33715",47634,"TORNADO",1993,5e+06,0
"33717",47639,"HAIL",1994,500,0
"33718",47641,"TORNADO",1995,5000,0
"33719",47642,"HAIL",1995,500,0
"33720",47643,"TORNADO",1995,75000,0
"33721",47646,"FLOOD",1995,9e+05,0
"33723",47651,"HAIL",1994,50,0
"33724",47654,"TORNADO",1994,500,0
"33725",47656,"HAIL",1995,1000,0
"33726",47661,"HAIL",1993,50,0
"33728",47666,"HAIL",1994,50,0
"33729",47667,"TORNADO",1994,500,0
"33731",47669,"TORNADO",1994,5e+06,19
"33732",47670,"HAIL",1994,50,0
"33733",47673,"HAIL",1995,5000,0
"33734",47674,"HAIL",1995,100,0
"33735",47675,"HAIL",1995,100,0
"33736",47678,"TORNADO",1995,4600000,35
"33738",47687,"TORNADO",1993,5e+06,56
"33739",47692,"TORNADO",1995,1e+05,0
"33740",47697,"HAIL",1993,50,0
"33741",47698,"HAIL",1993,500,0
"33743",47700,"HAIL",1994,50,0
"33746",47706,"HAIL",1995,100,0
"33747",47707,"HAIL",1995,100,0
"33749",47715,"HAIL",1994,50,0
"33750",47718,"HAIL",1994,50,0
"33751",47720,"HAIL",1995,50,0
"33752",47722,"TORNADO",1995,30000,0
"33753",47723,"TORNADO",1995,50000,1
"33754",47724,"TORNADO",1995,1e+05,1
"33755",47725,"HAIL",1995,5000,0
"33756",47726,"HAIL",1995,5000,0
"33757",47731,"HAIL",1995,500,0
"33758",47734,"HAIL",1993,50,0
"33759",47737,"HAIL",1994,50,0
"33760",47751,"HAIL",1994,500,0
"33761",47753,"HAIL",1995,200,0
"33762",47756,"HAIL",1995,5000,0
"33763",47757,"HAIL",1995,1000,0
"33764",47758,"HAIL",1995,5000,0
"33765",47770,"HAIL",1994,50,0
"33766",47771,"HAIL",1994,500,0
"33767",47774,"HAIL",1994,50,0
"33768",47775,"TORNADO",1994,500,0
"33769",47778,"HAIL",1994,50,0
"33770",47779,"HAIL",1994,50,0
"33772",47783,"TORNADO",1995,10000,0
"33773",47784,"HAIL",1995,100,0
"33774",47785,"HAIL",1995,100,0
"33775",47790,"HAIL",1995,100,0
"33776",47795,"HAIL",1994,50,0
"33777",47796,"HAIL",1994,500,0
"33778",47797,"HAIL",1994,500,0
"33779",47798,"HAIL",1994,500,0
"33780",47800,"HAIL",1995,100,0
"33781",47801,"HAIL",1995,5000,0
"33782",47803,"HAIL",1993,50,0
"33783",47804,"TORNADO",1993,5e+05,0
"33784",47808,"HAIL",1994,500,0
"33785",47819,"FLOOD",1994,500,0
"33787",47824,"HAIL",1995,7000,0
"33788",47826,"HAIL",1995,100,0
"33789",47827,"TORNADO",1993,5e+05,7
"33790",47828,"TORNADO",1993,5e+06,10
"33792",47835,"HAIL",1995,10000,0
"33793",47838,"HAIL",1995,5000,0
"33794",47844,"HAIL",1994,50,0
"33795",47848,"HAIL",1995,500,0
"33796",47851,"HAIL",1993,500,0
"33797",47852,"HAIL",1993,500,0
"33798",47856,"HAIL",1995,1000,0
"33799",47857,"HAIL",1995,5000,0
"33800",47859,"HAIL",1995,5000,0
"33801",47861,"HAIL",1995,5e+05,0
"33802",47862,"TORNADO",1995,10000,0
"33803",47863,"HAIL",1995,100,0
"33804",47865,"HAIL",1995,100,0
"33805",47868,"HAIL",1994,50,0
"33806",47869,"HAIL",1994,500,0
"33807",47870,"HAIL",1994,500,0
"33809",47874,"TORNADO",1994,5000,0
"33810",47876,"HAIL",1995,1000,0
"33811",47879,"HAIL",1995,200,0
"33813",47883,"HAIL",1993,50,0
"33814",47892,"HAIL",1993,50,0
"33815",47897,"HAIL",1994,50,0
"33816",47903,"TORNADO",1993,5e+05,6
"33817",47908,"HAIL",1995,1000,0
"33818",47917,"HAIL",1993,50,0
"33819",47919,"HAIL",1993,50,0
"33820",47923,"HAIL",1994,50,0
"33821",47924,"HAIL",1994,500,0
"33822",47934,"HAIL",1995,5000,0
"33823",47937,"HAIL",1995,1000,0
"33824",47940,"TORNADO",1993,50000,0
"33825",47942,"HAIL",1993,500,0
"33827",47949,"HAIL",1995,50000,0
"33828",47963,"TORNADO",1995,5000,0
"33830",47974,"HAIL",1995,500,0
"33831",47975,"TORNADO",1995,50000,0
"33832",47976,"HAIL",1995,50,0
"33833",47977,"HAIL",1995,3000,0
"33834",47981,"TORNADO",1995,55000,4
"33836",47987,"HAIL",1993,50,0
"33837",47991,"HAIL",1995,2000,0
"33838",47992,"HAIL",1995,5000,0
"33839",47996,"TORNADO",1994,5e+05,0
"33841",48025,"HAIL",1994,50,0
"33842",48026,"HAIL",1994,50,0
"33843",48027,"HAIL",1994,500,0
"33844",48029,"HAIL",1994,500,0
"33845",48030,"HAIL",1994,50,0
"33846",48034,"TORNADO",1994,5000,0
"33847",48036,"TORNADO",1994,5e+05,0
"33848",48039,"HAIL",1994,50,0
"33851",48044,"HAIL",1995,200,0
"33853",48048,"HAIL",1995,50,0
"33854",48049,"HAIL",1995,5000,0
"33855",48050,"HAIL",1995,50000,0
"33856",48051,"TORNADO",1995,5000,0
"33857",48056,"HAIL",1995,100,0
"33858",48057,"HAIL",1995,100,0
"33862",48064,"HAIL",1995,50000,0
"33863",48065,"TORNADO",1994,5e+07,28
"33864",48066,"HAIL",1995,100,0
"33866",48072,"HAIL",1994,50,0
"33868",48074,"TORNADO",1994,50000,0
"33869",48077,"HAIL",1995,100,0
"33871",48098,"HAIL",1994,50,0
"33872",48101,"TORNADO",1995,10000,0
"33873",48103,"TORNADO",1995,3e+06,28
